filename,width,height,class,xmin,ymin,xmax,ymax
IMG-20240528-WA0343_jpg.rf.abf80f8d2d27d00dbc1cf02595477f81.jpg,640,640,६,57,303,189,554
IMG-20240528-WA0343_jpg.rf.abf80f8d2d27d00dbc1cf02595477f81.jpg,640,640,९,191,317,325,568
IMG-20240528-WA0343_jpg.rf.abf80f8d2d27d00dbc1cf02595477f81.jpg,640,640,९,453,325,595,568
IMG-20240528-WA0343_jpg.rf.abf80f8d2d27d00dbc1cf02595477f81.jpg,640,640,०,327,320,449,572
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,बा,206,64,305,220
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,१,316,68,391,222
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,१,385,270,496,548
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,०,399,79,468,225
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,३,150,266,261,535
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,२,500,285,608,551
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,९,270,272,375,536
IMG-20240528-WA0130_jpg.rf.af5b0e8289d2f15d3857fac204b9b2b7.jpg,640,640,च,476,78,558,247
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,बा,26,232,146,468
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,ya,220,216,317,445
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,१,152,227,219,452
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,१,330,215,395,422
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,१,554,193,620,404
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,४,398,200,473,423
2021-03-26_11_26_07_jpg.rf.aa6d73efef7b594db5e1a2ec71ca7114.jpg,640,640,०,481,187,551,419
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,बा,154,70,255,282
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,च,399,66,486,275
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,१,266,72,330,277
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,१,332,64,395,279
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,५,35,286,203,570
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,५,228,287,396,572
IMG-20240528-WA0235_jpg.rf.a1b415c667043559b16974322507d585.jpg,640,640,२,419,288,604,576
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,बा,86,81,194,287
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,प,457,86,548,280
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,८,252,92,330,276
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,४,329,92,398,274
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,१,27,304,152,585
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,२,178,308,306,587
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,२,334,313,466,602
IMG-20240528-WA0443_jpg.rf.ad76dc0321feb0c9739619a9de489a5e.jpg,640,640,८,479,322,609,605
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,बा,60,262,172,508
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,२,175,258,221,514
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,०,226,246,272,482
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,च,275,249,347,473
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,३,366,223,425,492
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,७,428,195,479,464
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,३,479,201,538,471
32021-03-20_15_05_47_jpg.rf.a7adf4f4b4865cb651d16cb6fa049a2e.jpg,640,640,६,539,201,589,449
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,बा,29,252,111,493
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,प्र,112,232,172,507
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,च,389,192,459,450
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,०,185,244,230,487
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,०,281,238,325,471
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,०,323,220,361,464
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,०,512,184,554,415
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,३,228,237,274,510
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,१,358,210,388,448
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,५,464,176,511,463
2021-03-27_15_56_58_jpg.rf.ac0371fb65ec01692f0438635b88e12a.jpg,640,640,५,555,179,601,452
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,बा,49,189,139,501
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,च,261,217,336,510
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,१,146,202,202,482
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,९,202,215,252,493
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,२,352,211,414,501
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,२,415,209,469,514
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,३,470,219,522,535
22021-03-25_07_45_24_jpg.rf.abbed0dbb6de9612e70f3a3ebec3cc2e.jpg,640,640,५,522,230,586,562
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,बा,50,206,144,517
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,२,148,218,207,538
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,१,211,226,265,506
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,च,270,167,345,489
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,१,342,163,402,506
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,८,409,146,463,479
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,१,469,148,524,479
32021-03-19_13_18_22_jpg.rf.b07c3e2078856439e92e35b543806a55.jpg,640,640,८,529,144,595,452
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,बा,164,166,263,316
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,च,408,151,485,294
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,२,277,168,335,309
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,२,211,319,329,519
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,१,337,167,399,303
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,८,80,320,206,537
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,८,334,309,454,516
22021-03-24_18_13_01_jpg.rf.ac4a79021f286bf5f45a1f1da8233e23.jpg,640,640,३,460,293,581,507
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,प्रदेश,166,138,323,250
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,प,424,228,553,352
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,३,328,142,370,232
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,०,402,138,438,232
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,०,105,257,201,380
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,०,213,252,314,372
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,१,443,135,480,227
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,१,322,241,421,362
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,१,65,379,182,555
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,१,475,344,600,520
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,६,192,377,325,544
2021-03-26_16_42_13_jpg.rf.af7c5c19cc828b1735267cf9a17779e4.jpg,640,640,२,338,355,464,538
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,प्रदेश,108,55,276,189
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,प,419,210,563,372
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,३,298,92,354,198
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,३,43,335,161,515
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,०,387,88,440,193
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,०,66,185,154,320
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,२,445,88,506,201
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,२,180,346,298,537
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,१,171,188,278,346
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,१,311,369,435,558
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,४,283,201,394,351
IMG-20240528-WA0202_jpg.rf.acff18b01d927f9a6fec86d1b582dd44.jpg,640,640,४,458,377,600,570
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,बा,28,163,108,507
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,प,233,170,291,471
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,६,112,177,156,505
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,६,471,163,528,519
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,९,156,191,198,477
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,४,308,153,354,460
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,०,365,156,414,459
IMG-20240528-WA0331_jpg.rf.b0673b1ad9eb21454028d927e79aa6cf.jpg,640,640,०,544,156,588,502
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,बागमती,198,75,310,222
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,प्रदेश,314,55,382,232
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,९,442,221,498,487
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,०,356,211,401,455
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,०,388,102,406,222
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,०,19,194,73,449
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,४,77,201,132,477
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,३,134,207,190,479
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,८,503,235,555,480
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,५,556,234,613,490
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,प,221,214,294,468
IMG-20240528-WA0283_jpg.rf.abc3e730ed80c384470dd102786dd4cc.jpg,640,640,२,405,106,428,227
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,बागमती,113,165,286,330
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,प्रदेश,280,114,402,261
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,०,184,299,239,384
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,१,240,279,298,354
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,८,300,251,359,337
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,प,371,212,450,302
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,३,100,403,215,550
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,२,221,363,341,520
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,७,323,330,453,472
IMG-20240528-WA0082_jpg.rf.b1b6ee917100a8874f7c59d80898add7.jpg,640,640,७,440,284,580,425
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,प्रदेश,191,38,358,171
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,प,406,186,491,334
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,३,359,59,403,161
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,३,486,333,603,551
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,०,411,65,442,152
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,०,182,183,253,316
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,०,264,184,328,319
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,४,338,190,409,324
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,४,66,336,210,576
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,४,216,344,344,575
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,२,443,65,479,167
IMG-20240528-WA0342_jpg.rf.afe2af44a44b396cb3d632633a1c4411.jpg,640,640,७,346,346,473,554
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,बा,139,120,280,335
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,च,369,138,480,337
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,२,284,138,370,331
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,२,192,351,324,581
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,५,55,341,189,573
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,६,328,357,457,581
2021-03-25_10_23_44_jpg.rf.ae7587cea5e2d2ee4a60abdc796f6d41.jpg,640,640,१,459,357,597,582
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,प्रदेश,67,86,182,568
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,च,409,197,451,555
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,३,194,183,230,566
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,३,379,197,410,544
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,०,245,197,279,557
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,०,321,191,356,550
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,१,278,191,309,566
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,२,356,180,386,564
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,२,453,194,483,561
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,२,512,194,543,566
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,४,482,189,513,562
2021-03-26_08_12_07_jpg.rf.ad992714609863e9c486477cab7ff45f.jpg,640,640,७,538,186,581,544
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,बा,68,248,144,510
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,च,243,220,307,473
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,१,153,237,201,503
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,८,198,228,244,496
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,३,307,201,378,454
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,४,381,177,449,449
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,५,453,160,523,432
2024-03-08_6378_0_jpg.rf.b34232cd55adca4d32c2281b913d7409.jpg,640,640,९,520,149,596,414
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,बा,184,131,289,293
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,च,379,111,464,273
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,७,302,127,374,285
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,७,200,310,324,533
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,२,77,318,199,543
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,१,334,298,457,530
2021-03-25_16_47_08_jpg.rf.b26409a776a5c97128a517baf44de5fe.jpg,640,640,९,458,297,583,517
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,बागमती,101,156,294,319
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,प्रदेश,287,97,418,233
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,प,382,135,541,301
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,०,411,95,455,165
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,२,438,78,484,155
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,२,183,261,294,401
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,२,203,350,355,539
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,०,97,306,201,440
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,१,263,220,376,364
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,१,84,410,242,594
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,६,326,292,490,502
IMG-20240528-WA0011_jpg.rf.ac88af3fd402677b0e470ea852053182.jpg,640,640,१,447,225,606,424
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,बा,97,82,233,272
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,प,423,75,526,250
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,९,258,86,339,260
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,९,57,274,203,552
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,९,237,267,383,539
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,२,342,79,421,259
IMG-20240528-WA0255_jpg.rf.b600a113498f159387301c5c7cbc9bed.jpg,640,640,२,422,252,578,532
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,बागमती,163,126,338,303
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,प्रदेश,345,105,444,283
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,ज,253,294,355,544
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,०,455,110,479,231
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,०,30,354,96,585
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,०,103,348,167,576
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,०,559,204,613,441
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,२,173,331,241,561
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,२,434,257,494,487
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,६,365,274,426,500
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,७,496,243,560,450
2024-03-08_973_0_jpg.rf.b0c3c6495a45e2ce3f1899eef53f8337.jpg,640,640,१,482,105,507,227
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,बा,134,180,252,329
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,प,383,134,475,291
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,६,248,170,318,321
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,८,313,158,385,308
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,८,62,326,182,559
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,८,442,283,578,510
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,९,183,331,308,540
2021-03-26_10_02_43_jpg.rf.b40903e7e21e381e445d6a4eb738cdd4.jpg,640,640,९,311,309,440,532
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,बा,42,172,130,444
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,च,254,227,333,480
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,२,146,213,202,457
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,१,203,225,254,468
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,१,473,270,531,526
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,१,536,281,596,529
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,८,342,239,405,506
22021-03-19_10_43_00_jpg.rf.b5761ecf0d1f21b7258dacae61e33fd9.jpg,640,640,९,409,264,467,513
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,बागमती,162,111,309,277
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,प्रदेश,319,164,425,319
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,०,36,259,79,399
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,१,82,261,130,425
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,८,139,274,190,421
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,प,215,277,275,458
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,३,352,335,410,505
IMG-20240528-WA0030_jpg.rf.b39066a771dd4a49c4472cc2ffd302cd.jpg,640,640,२,412,348,471,510
